D,I,distance_from_random,idx,status
0.21753411097372796,0.2175341109781801,0.2977989938858038,66,optimal
0.3276563202547026,0.32765632025483893,0.29428838396048684,67,optimal
0.15980676331330515,0.1598067633132998,0.45477315665010265,68,optimal
0.3983343127973298,0.39833380685305386,0.39160237249979013,69,optimal
0.21005344689052025,0.2100534469094898,0.4468632347571053,70,optimal
0.1917590653898032,0.19175906538988785,0.40273554857637384,71,optimal
0.14859546498184453,0.1485954649818475,0.3401269144359823,72,optimal
0.420064626256386,0.42006462625659347,0.5314676445953196,73,optimal
0.1314050169413693,0.13140501691012707,0.3855212879084667,74,optimal
0.3582790942920986,0.3582790944878381,0.3674907637259147,75,optimal
0.2729669795440278,0.2729669796052864,0.22481638639756804,76,optimal
0.2697198065637907,0.2697198065651918,0.37988113978440063,77,optimal
0.3416076733035178,0.3416076354637353,0.35868086101533375,78,optimal
0.21837430666245572,0.2183743066632663,0.20389912621462064,79,optimal
0.21350422699954524,0.21350403909361493,0.4420132980402729,80,optimal
0.25928285642851023,0.25928285642748394,0.4132267323175216,81,optimal
0.16573228196898573,0.16573228196884138,0.33165025866861203,82,optimal
0.2140873309658198,0.21408733096639299,0.35825087040857,83,optimal
0.18549612290242506,0.18549612290242368,0.434211756805654,84,optimal
0.1687658566271371,0.16876585662799048,0.32077053354918483,85,optimal
0.24964913663962213,0.24964913663928023,0.37156200132944606,86,optimal
0.14018259592311122,0.14018259591942916,0.25603900712170735,87,optimal
0.2161803001952674,0.21618030017397716,0.3627382143652033,88,optimal
0.22296030507297615,0.2229601873996846,0.29442537708362493,89,optimal
0.12526665004969634,0.1252666500496804,0.5426589245275923,90,optimal
0.22128275045996298,0.22128266106938055,0.3304715704698491,91,optimal
0.3098446641955453,0.3098446641969943,0.3880362026915978,92,optimal
0.16492987448986618,0.16492983345749845,0.38477712417621257,93,optimal
0.2597935607895045,0.2597935607936134,0.44505662851851896,94,optimal
0.32647533055879113,0.3264734431925489,0.36442646762373054,95,optimal
0.14006442091794036,0.14006442091793248,0.4161496136445038,96,optimal
0.2701081106379244,0.2701081106380939,0.3399227379134907,97,optimal
0.20574450465739988,0.20574450466029381,0.2510858113956842,98,optimal
0.23993176451582798,0.2399317645159712,0.3850454883893336,99,optimal
0.10118434931937959,0.10118434931947085,0.3562474635209163,100,optimal
0.1706387497598358,0.17063853085326985,0.371988902011307,101,optimal
0.2532662899548046,0.2532662899537723,0.4211090963395769,102,optimal
0.11115378677798689,0.11115378677753474,0.3225344702992735,103,optimal
0.24208294331003608,0.2420829433256163,0.39615196715592615,104,optimal
0.2339355011148932,0.2339355011149028,0.2767300330247952,105,optimal
0.2561921314376644,0.2561921314378912,0.38619843360078654,106,optimal
0.17966320022747634,0.1796619048419138,0.47067227364170927,107,optimal
0.5039490219219247,0.5039490219270559,0.4052442859424561,108,optimal
0.1533622391202386,0.1533622391202485,0.42478275419183087,109,optimal
0.4750810963490462,0.4750804248134165,0.4584426919219576,110,optimal
0.1619144848847811,0.16191448488479843,0.3175848864736155,111,optimal
0.09216760587884752,0.09216760587896511,0.4379944861103714,112,optimal
0.18135831563046453,0.18135831563052818,0.4522161593004199,113,optimal
0.25018667606658934,0.2501866760596714,0.445334724734468,114,optimal
0.1520062472860519,0.15200624728605128,0.39269464015246847,115,optimal
0.3706696975366352,0.37066969670524486,0.3736665416060209,116,optimal
0.19079211819960834,0.19079211820110076,0.21025328225484702,117,optimal
0.23996759537330123,0.23996759537107482,0.38712256815040474,118,optimal
0.10949470348415866,0.10949470348430101,0.38846616415753044,119,optimal
0.16632489237032944,0.16632489237070514,0.3194412811753061,120,optimal
0.15485818782541505,0.15485818782571958,0.24280618059194464,121,optimal
0.2513619575658901,0.25136194769446807,0.3102396512170788,122,optimal
0.47932431690196986,0.47932431690204125,0.34091894658541133,123,optimal
0.1322756291743566,0.13227562917382207,0.42755869007640884,124,optimal
0.1561459204908693,0.15614580879243123,0.37633054289219703,125,optimal
0.3428677125298649,0.3428654685291622,0.47069675565681346,126,optimal
0.31136890345010676,0.31136871105159547,0.40307059053895944,127,optimal
0.2213784548809425,0.22137845486468,0.3740680944626843,128,optimal
0.24070588898216722,0.24070588898218004,0.33683791498280985,129,optimal
0.16645961588477112,0.16645961588488667,0.3034531037660424,130,optimal
0.2209426908300683,0.22094269083006512,0.45620651442686233,131,optimal
0.1783667804218333,0.1783667804217962,0.437897634013406,132,optimal
0.12373597551312798,0.12373597551315663,0.428396873563066,133,optimal
0.19448308877385917,0.1944807316827255,0.3637971286520898,134,optimal
0.33739211333620844,0.33739211333695696,0.2791401659981734,135,optimal
0.3226140825233694,0.3226140825233724,0.3987030595092571,136,optimal
0.24561060407671118,0.2456106040767001,0.534535013055758,137,optimal
0.5647039728166948,0.5647038917727178,0.3731560803690604,138,optimal
0.1574314231400164,0.1574314050097052,0.46236854021935453,139,optimal
0.23935080914550413,0.23935080914621998,0.393410630503083,140,optimal
0.1600234979995998,0.16002349799961757,0.41432851297800555,141,optimal
0.15882149545424934,0.15882149546426816,0.327652933618241,142,optimal
0.19022783626206752,0.19022783626886897,0.3011161652117336,143,optimal
0.14499656606933303,0.1449965660694461,0.4028742414690321,144,optimal
0.22997414795389443,0.2299741479588131,0.34235745244947313,145,optimal
0.12443548398449122,0.12443548398446391,0.5364184206536307,146,optimal
0.1164682965836009,0.11646829658384372,0.31847034434381716,147,optimal
0.1996163063308627,0.19961630633195415,0.3702723597508446,148,optimal
0.3272902506322656,0.3272902506759693,0.52003869596294,149,optimal
0.2605416807642784,0.2605416614623164,0.32520019101484576,150,optimal
0.24223307177594205,0.24223307185640153,0.4110155602713751,151,optimal
0.3151940584877917,0.3151940584964489,0.39744161128487354,152,optimal
0.1899756704037005,0.18997567040175778,0.4628369121514323,153,optimal
0.3541516433537244,0.35415164335251026,0.4104389660787705,154,optimal
0.21888904831267492,0.21888904831053346,0.42208865196444134,155,optimal
0.14222169112129854,0.14222169112130834,0.3645333709904971,156,optimal
0.13321597230238147,0.13321597230248083,0.3592510067038597,157,optimal
0.18488815626743105,0.18488815626743293,0.43209842088528355,158,optimal
0.2037497556094356,0.20374975578182852,0.4030068798748362,159,optimal
0.31861280542852255,0.3186128054059735,0.31015862462090005,160,optimal
0.34581632989765376,0.34581632989782773,0.454833655030624,161,optimal
0.3031672428641452,0.3031672428677027,0.20573846666841172,162,optimal
0.35488217975440073,0.3548821797544126,0.3393185456447779,163,optimal
0.33702561230176953,0.3370245142069217,0.27566243721770783,164,optimal
0.21472156734778486,0.21472156734754466,0.40174185884846525,165,optimal
0.3122436689250987,0.312243571223055,0.42065586208485106,166,optimal
0.17112605978537357,0.1711260597948574,0.19284790223386636,167,optimal
0.23149310932918543,0.2314931093308521,0.23931977052184997,168,optimal
0.23808893176513424,0.23808883375471712,0.39037304583987265,169,optimal
0.3874647524782313,0.3874647524783764,0.17345835944052057,170,optimal
0.34508385652276874,0.34508385137793285,0.2847591819944299,171,optimal
0.12654972603726966,0.12654972603726988,0.46460192000768447,172,optimal
0.18201122500889128,0.1820111352995617,0.40930388009890806,173,optimal
0.20338545840972722,0.20338545840969402,0.3201612464533403,174,optimal
0.1924295763478321,0.1924295763478182,0.560730440911684,175,optimal
0.1827397702538299,0.18273977025381372,0.4827536502291935,176,optimal
0.2847570335401379,0.2847570335435926,0.17388357996212872,177,optimal
0.11906567860167816,0.11906567866048756,0.4987277128574001,178,optimal
0.2529015056228262,0.2529015056321683,0.4339065609956886,179,optimal
0.14235896894097216,0.14235896894167377,0.3714688786545195,180,optimal
0.1811149998896377,0.1811149999481877,0.36298011440653366,181,optimal
0.31353646174193744,0.3135364617424654,0.26964080541837343,182,optimal
0.23969660106463658,0.2396966010711693,0.3605019220730392,183,optimal
0.23214110262007284,0.2321411026201481,0.34388348792981277,184,optimal
0.16864105052288847,0.16864105052295508,0.4331847359640907,185,optimal
0.1931751938151577,0.19317519384213733,0.4254037511592021,186,optimal
0.16250707133069425,0.16250707133085984,0.3709721516708826,187,optimal
0.1941240025910089,0.1941240025910549,0.4993561394883491,188,optimal
0.187971708785858,0.18797169232813804,0.24996583154422858,189,optimal
0.2342537207374683,0.23425372073696427,0.44349851952945973,190,optimal
0.21930396109880168,0.21930396109967154,0.3268524973202772,191,optimal
0.48114560337968026,0.4811455889677261,0.4522690980794102,192,optimal
0.1929777483752913,0.19297774837541104,0.5071041731700066,193,optimal
0.5121130454183709,0.5121130454142403,0.45797690912520106,194,optimal
0.20988108885371104,0.2098810889414613,0.4093782654320469,195,optimal
0.2519883640993653,0.25198836426176985,0.3219896314706976,196,optimal
0.34588981190093504,0.34588981190134493,0.24428301008783088,197,optimal
0.11396689421188086,0.1139668369236666,0.30254654689602795,198,optimal
0.2770482108840622,0.27704821088461573,0.27199397783742973,199,optimal
