C1_source,C1_target,D_source,D_target,I_source,I_target,global_edge,global_gibbs_residual,global_map_residual,global_monotone_violation,global_status,local_edge,local_hint_index,local_residual,local_status,local_threshold,local_unverified,local_verify_gp_err_A,local_verify_gp_err_Ap,local_verify_map_err,local_verify_method_gap,local_verify_ok,local_verify_tp_err_A,local_verify_tp_err_Ap,local_without_ppt,p_source,p_target,ppt_edge,ppt_gibbs_residual,ppt_map_residual,ppt_status,source,target
0.6400213752265185,0.39322386648296365,1.1644062177764365,0.5822031088882179,1.1644062177764358,0.5822031088882179,1,2.1880520362537578e-10,4.668098967168427e-11,0,"optimal (map_res=4.668e-11, gibbs_res=2.188e-10)",1,1,6.422106969669414e-10,"multistart_ok (hint#1) | optimal (residual=6.422e-10, threshold=1.000e-06)",1e-06,0,9.049452053197962e-10,2.4745497388909518e-11,6.424221205093294e-10,0.0,1,5.019757703383436e-12,6.268906824734122e-13,1,0.0,1.0,0,2.026529627977684e-06,2.4077597082067006e-05,optimal_inaccurate,0,1
