C1_source,C1_target,D_source,D_target,I_source,I_target,global_edge,global_status,local_edge,local_status,p_source,p_target,ppt_edge,ppt_status,source,target
0.2546840602864442,0.2446083690443888,0.2372791035371393,0.230014698277135,0.23727906965369705,0.2300146982771254,0,"optimal (map_res=3.392e-02, gibbs_res=1.006e-07)",0,"multistart_best_only | optimal (residual=1.619e-01, threshold=1.000e-06)",2.0,5.0,0,infeasible,2,5
0.2546840602864442,0.40179379886495403,0.2372791035371393,0.5753413217568073,0.23727906965369705,0.5753380085429277,0,"optimal (map_res=1.824e-01, gibbs_res=8.982e-08)",0,"multistart_best_only | optimal (residual=3.942e-01, threshold=1.000e-06)",2.0,6.0,0,infeasible,2,6
0.2546840602864442,0.22355139104787874,0.2372791035371393,0.1705572355470672,0.23727906965369705,0.1705572355464685,0,"optimal (map_res=1.424e-02, gibbs_res=1.417e-07)",0,"multistart_best_only | optimal (residual=1.199e-01, threshold=1.000e-06)",2.0,7.0,0,infeasible,2,7
0.19865422526166776,0.6400213752265185,0.1823216648903911,1.1644062177764365,0.1823216387936949,1.1644062177764358,0,"optimal (map_res=5.288e-01, gibbs_res=1.723e-07)",0,"multistart_best_only | optimal (residual=6.601e-01, threshold=1.000e-06)",3.0,0.0,0,infeasible,3,0
0.19865422526166776,0.39322386648296365,0.1823216648903911,0.5822031088882179,0.1823216387936949,0.5822031088882179,0,"optimal (map_res=2.122e-01, gibbs_res=6.129e-09)",0,"multistart_best_only | optimal (residual=3.224e-01, threshold=1.000e-06)",3.0,1.0,0,infeasible,3,1
0.19865422526166776,0.2546840602864442,0.1823216648903911,0.2372791035371393,0.1823216387936949,0.23727906965369705,0,"optimal (map_res=7.319e-02, gibbs_res=7.272e-08)",0,"multistart_best_only | optimal (residual=1.903e-01, threshold=1.000e-06)",3.0,2.0,0,infeasible,3,2
0.19865422526166776,0.26339680185581094,0.1823216648903911,0.24876794574879907,0.1823216387936949,0.24876794588426232,0,"optimal (map_res=7.921e-02, gibbs_res=3.193e-08)",0,"multistart_best_only | optimal (residual=2.134e-01, threshold=1.000e-06)",3.0,4.0,0,infeasible,3,4
0.19865422526166776,0.2446083690443888,0.1823216648903911,0.230014698277135,0.1823216387936949,0.2300146982771254,0,"optimal (map_res=7.399e-02, gibbs_res=3.770e-08)",0,"multistart_best_only | optimal (residual=1.713e-01, threshold=1.000e-06)",3.0,5.0,0,infeasible,3,5
0.19865422526166776,0.40179379886495403,0.1823216648903911,0.5753413217568073,0.1823216387936949,0.5753380085429277,0,"optimal (map_res=2.417e-01, gibbs_res=3.860e-08)",0,"multistart_best_only | optimal (residual=3.650e-01, threshold=1.000e-06)",3.0,6.0,0,infeasible,3,6
0.19865422526166776,0.22355139104787874,0.1823216648903911,0.1705572355470672,0.1823216387936949,0.1705572355464685,0,"optimal (map_res=2.837e-02, gibbs_res=4.448e-07)",0,"multistart_best_only | optimal (residual=1.541e-01, threshold=1.000e-06)",3.0,7.0,0,infeasible,3,7
0.26339680185581094,0.6400213752265185,0.24876794574879907,1.1644062177764365,0.24876794588426232,1.1644062177764358,0,"optimal (map_res=4.633e-01, gibbs_res=1.484e-07)",0,"multistart_best_only | optimal (residual=6.595e-01, threshold=1.000e-06)",4.0,0.0,0,infeasible,4,0
